tanggal,Kabupaten Bangkalan,Kabupaten Banyuwangi,Kabupaten Blitar,Kabupaten Bojonegoro,Kabupaten Bondowoso,Kabupaten Gresik,Kabupaten Jember,Kabupaten Jombang,Kabupaten Kediri,Kabupaten Lamongan,Kabupaten Lumajang,Kabupaten Madiun,Kabupaten Magetan,Kabupaten Malang,Kabupaten Mojokerto,Kabupaten Nganjuk,Kabupaten Ngawi,Kabupaten Pacitan,Kabupaten Pamekasan,Kabupaten Pasuruan,Kabupaten Ponorogo,Kabupaten Probolinggo,Kabupaten Sampang,Kabupaten Sidoarjo,Kabupaten Situbondo,Kabupaten Sumenep,Kabupaten Trenggalek,Kabupaten Tuban,Kabupaten Tulungagung,Kota Batu,Kota Blitar,Kota Kediri,Kota Madiun,Kota Malang,Kota Mojokerto,Kota Pasuruan,Kota Probolinggo,Kota Surabaya
2024-09-14,20000.0,30800.0,28500.0,35000.0,31500.0,33333.0,29600.0,29667.0,31333.0,35000.0,35000.0,31500.0,36667.0,31200.0,33825.0,30333.0,34667.0,27000.0,35000.0,34000.0,32500.0,30000.0,30000.0,30000.0,25667.0,27000.0,30000.0,33000.0,29000.0,32500.0,31000.0,34667.0,35667.0,32167.0,33500.0,30950.0,31667.0,31000.0
2024-09-15,20000.0,30800.0,28500.0,35000.0,31875.0,33333.0,29600.0,29667.0,31333.0,35000.0,35000.0,32250.0,36667.0,31200.0,33825.0,30000.0,34667.0,27000.0,35000.0,34000.0,32500.0,30000.0,30000.0,30000.0,25667.0,27000.0,32000.0,33000.0,29000.0,33750.0,31000.0,34667.0,35667.0,32167.0,35000.0,30950.0,31000.0,31000.0
2024-09-16,20000.0,30600.0,29000.0,35000.0,32750.0,33333.0,29600.0,29667.0,31333.0,35000.0,35000.0,32500.0,36667.0,31800.0,33825.0,30000.0,34667.0,27000.0,35000.0,32333.0,32500.0,30000.0,25500.0,30000.0,25667.0,27000.0,30000.0,33000.0,31000.0,32500.0,32000.0,35000.0,38000.0,32167.0,35500.0,30950.0,30000.0,30333.0
2024-09-17,20000.0,31400.0,31000.0,32500.0,30500.0,35000.0,30200.0,30667.0,34333.0,35000.0,35333.0,34500.0,37667.0,32800.0,34075.0,32667.0,35000.0,27000.0,35000.0,35667.0,32650.0,30000.0,25500.0,32000.0,25667.0,27000.0,32000.0,34000.0,31667.0,32500.0,33000.0,35000.0,38000.0,32833.0,33500.0,30950.0,29333.0,30333.0
2024-09-18,20000.0,32400.0,33500.0,32500.0,30500.0,38333.0,31200.0,35333.0,37000.0,34500.0,31667.0,36500.0,37667.0,35200.0,34338.0,33333.0,38667.0,29333.0,35000.0,35000.0,34000.0,30000.0,25500.0,34000.0,28333.0,27000.0,30000.0,34000.0,32000.0,34250.0,35500.0,35667.0,38000.0,34667.0,33000.0,30950.0,30000.0,29000.0
2024-09-19,20000.0,32000.0,33500.0,32500.0,30750.0,38333.0,31600.0,33333.0,36667.0,35000.0,31667.0,37000.0,38333.0,35200.0,33338.0,33333.0,39333.0,31667.0,35000.0,35000.0,34000.0,30000.0,25500.0,37000.0,28333.0,27000.0,30000.0,31333.0,31667.0,35750.0,33500.0,37333.0,38000.0,35000.0,31500.0,31550.0,29333.0,30333.0
2024-09-20,20000.0,32400.0,33500.0,32500.0,31000.0,38333.0,32400.0,33333.0,36000.0,35000.0,31000.0,36500.0,38333.0,35000.0,33338.0,32333.0,38000.0,31667.0,36500.0,34667.0,34000.0,30000.0,25500.0,35000.0,28333.0,28000.0,35000.0,31333.0,31667.0,35500.0,32500.0,37333.0,38000.0,34167.0,32500.0,31550.0,29333.0,29833.0
2024-09-21,20000.0,31800.0,35000.0,32500.0,31375.0,38333.0,31800.0,33333.0,35333.0,35000.0,32667.0,34500.0,38333.0,35000.0,33338.0,32333.0,39333.0,31667.0,31500.0,36333.0,32500.0,30000.0,25500.0,35000.0,28000.0,28000.0,35000.0,31333.0,30667.0,35500.0,30500.0,36667.0,38000.0,34167.0,33000.0,31550.0,29333.0,30167.0
2024-09-22,20000.0,30800.0,35000.0,32500.0,31625.0,38333.0,31800.0,33333.0,35333.0,35000.0,32667.0,34500.0,38333.0,34800.0,33588.0,32333.0,39333.0,33000.0,31500.0,37333.0,33000.0,30000.0,25500.0,35000.0,25333.0,28000.0,34500.0,31333.0,31000.0,35000.0,30500.0,36667.0,37667.0,34167.0,33500.0,31550.0,30000.0,30833.0
2024-09-23,20000.0,31200.0,30000.0,37500.0,30500.0,35000.0,32200.0,30333.0,35333.0,35750.0,33000.0,33250.0,37667.0,34200.0,33338.0,30333.0,38333.0,33667.0,31500.0,37667.0,33000.0,30000.0,27000.0,33500.0,25333.0,28000.0,32000.0,31000.0,31667.0,34500.0,30000.0,35333.0,38000.0,34167.0,32500.0,30850.0,30000.0,30000.0
2024-09-24,20000.0,32000.0,30000.0,37500.0,30625.0,33333.0,31800.0,30667.0,34333.0,33250.0,33000.0,33500.0,37667.0,35000.0,33338.0,31000.0,38333.0,34000.0,32500.0,36667.0,33000.0,28000.0,27000.0,33500.0,26333.0,28000.0,32000.0,31000.0,31000.0,34000.0,32000.0,36000.0,37667.0,34000.0,32500.0,30850.0,29333.0,29833.0
2024-09-25,20000.0,31800.0,30000.0,37500.0,30625.0,31667.0,30400.0,32000.0,34667.0,33250.0,33000.0,33750.0,34333.0,35000.0,33338.0,31000.0,38667.0,34000.0,32500.0,36667.0,33000.0,27000.0,27500.0,33500.0,26333.0,28000.0,32000.0,31000.0,31000.0,33000.0,31000.0,35333.0,37667.0,34000.0,32500.0,30850.0,30000.0,27167.0
2024-09-26,20000.0,30600.0,27500.0,37500.0,30000.0,31667.0,30000.0,31000.0,34667.0,32500.0,33000.0,32000.0,34333.0,35400.0,33338.0,30667.0,38667.0,32667.0,32500.0,36667.0,32000.0,27000.0,27500.0,33500.0,26333.0,28000.0,30000.0,30000.0,31667.0,34250.0,30000.0,32000.0,37667.0,34000.0,35000.0,30850.0,28333.0,26667.0
2024-09-27,20000.0,31000.0,26500.0,35000.0,30000.0,31667.0,29000.0,30000.0,33333.0,32500.0,34667.0,32000.0,34000.0,34600.0,33338.0,30667.0,38000.0,32000.0,32500.0,33333.0,32000.0,27000.0,28500.0,33500.0,26333.0,28000.0,30000.0,30000.0,29667.0,34250.0,28500.0,32333.0,37667.0,34333.0,35000.0,32150.0,26333.0,26333.0
2024-09-28,20000.0,30600.0,26500.0,35000.0,30000.0,31667.0,29000.0,30333.0,33333.0,32500.0,34667.0,32000.0,34000.0,33000.0,33338.0,29333.0,39333.0,32000.0,31000.0,33333.0,32000.0,27000.0,28500.0,33500.0,26333.0,28000.0,30000.0,30000.0,29667.0,34250.0,28000.0,32667.0,37667.0,34333.0,35000.0,32150.0,26333.0,27500.0
2024-09-29,20000.0,30600.0,26500.0,35000.0,30000.0,31667.0,29000.0,30333.0,33333.0,32500.0,34000.0,31250.0,34000.0,31400.0,33338.0,28667.0,37667.0,32000.0,31000.0,33333.0,32000.0,27000.0,28500.0,33500.0,26333.0,28000.0,30000.0,30000.0,28667.0,35000.0,28000.0,32667.0,37669.0,34333.0,34500.0,32150.0,26000.0,27833.0
2024-09-30,20000.0,30600.0,24000.0,32500.0,30000.0,31667.0,30200.0,30000.0,31667.0,32000.0,33667.0,31000.0,34000.0,30000.0,33075.0,28333.0,35333.0,30667.0,31500.0,34333.0,31000.0,27000.0,29500.0,35000.0,26333.0,28000.0,30000.0,29333.0,27333.0,36250.0,28000.0,32000.0,37667.0,34333.0,32500.0,32150.0,27333.0,27500.0
2024-10-01,20000.0,31000.0,23500.0,32500.0,30000.0,32333.0,30200.0,30000.0,34000.0,32000.0,33667.0,32250.0,34000.0,30800.0,32325.0,28667.0,35333.0,30667.0,31500.0,34333.0,31000.0,27000.0,29500.0,33500.0,26333.0,28000.0,32000.0,29333.0,27333.0,35500.0,29000.0,32667.0,37333.0,33333.0,32000.0,31050.0,28333.0,29667.0
2024-10-02,20000.0,31400.0,23500.0,32500.0,30000.0,32333.0,31400.0,30000.0,34000.0,32000.0,33667.0,33500.0,37000.0,32200.0,32825.0,33333.0,37000.0,30000.0,31500.0,34333.0,31000.0,27000.0,29500.0,33500.0,25000.0,28000.0,32000.0,30000.0,31667.0,33000.0,30000.0,34333.0,37333.0,33333.0,32500.0,31050.0,29000.0,31333.0
2024-10-03,20000.0,34000.0,23500.0,32500.0,30750.0,32333.0,32200.0,33667.0,35667.0,31250.0,33667.0,35000.0,37000.0,32200.0,32825.0,34667.0,37667.0,33333.0,31500.0,36333.0,31000.0,27000.0,29500.0,33500.0,25000.0,29000.0,35000.0,30000.0,32667.0,31500.0,32500.0,35667.0,37333.0,32833.0,32000.0,31350.0,31000.0,31500.0
2024-10-04,20000.0,34000.0,30000.0,32500.0,30625.0,32333.0,32200.0,33667.0,37000.0,31250.0,33667.0,36500.0,37000.0,32200.0,32575.0,34667.0,39333.0,34667.0,32500.0,36333.0,31000.0,26667.0,29500.0,31000.0,26000.0,29000.0,36000.0,30000.0,33667.0,33750.0,32500.0,36333.0,36333.0,32833.0,32500.0,31350.0,31000.0,31667.0
2024-10-05,20000.0,33800.0,30000.0,32500.0,30500.0,32333.0,32600.0,32000.0,37000.0,31250.0,33667.0,36750.0,37000.0,32200.0,32825.0,34667.0,39333.0,34667.0,32500.0,36333.0,33000.0,26667.0,29500.0,31000.0,26667.0,29000.0,36000.0,30000.0,33667.0,33750.0,33500.0,35667.0,37000.0,32833.0,32000.0,31350.0,31667.0,32833.0
2024-10-06,20000.0,33800.0,30000.0,32500.0,30250.0,32333.0,32600.0,32000.0,37000.0,31250.0,33667.0,36500.0,37000.0,32800.0,32825.0,34667.0,39333.0,34667.0,32500.0,36333.0,35500.0,26667.0,29500.0,31000.0,26667.0,29000.0,36000.0,30000.0,33667.0,33750.0,33500.0,34000.0,37000.0,33667.0,32500.0,31350.0,31667.0,32333.0
2024-10-07,20000.0,35000.0,33000.0,32500.0,30750.0,33333.0,34200.0,34333.0,38667.0,32250.0,32667.0,35500.0,38667.0,33600.0,35825.0,34667.0,40000.0,36333.0,37500.0,35667.0,35500.0,26667.0,25500.0,32500.0,28667.0,29000.0,36000.0,30667.0,32667.0,33750.0,35000.0,38000.0,37667.0,32667.0,34000.0,31350.0,29333.0,32167.0
2024-10-08,20000.0,35200.0,34000.0,32500.0,30875.0,33333.0,35800.0,34333.0,39333.0,32250.0,32667.0,38000.0,38667.0,33600.0,35825.0,33667.0,44667.0,36000.0,37500.0,35667.0,35500.0,26667.0,25500.0,33500.0,28667.0,30000.0,37500.0,33667.0,36333.0,35000.0,36000.0,38000.0,37667.0,34833.0,33000.0,32350.0,30333.0,31833.0
2024-10-09,20000.0,35200.0,35000.0,32500.0,30875.0,35000.0,37000.0,37667.0,42667.0,33500.0,32667.0,39500.0,41000.0,33800.0,35325.0,33667.0,45000.0,36000.0,34000.0,37667.0,35500.0,26667.0,25500.0,33500.0,30000.0,30000.0,41000.0,33667.0,38333.0,35000.0,39500.0,39333.0,37667.0,34833.0,34000.0,32350.0,30333.0,31500.0
2024-10-10,20000.0,36800.0,36500.0,32500.0,31750.0,36667.0,37200.0,37667.0,42667.0,34250.0,32333.0,39750.0,41000.0,35000.0,35325.0,33667.0,45000.0,36000.0,34000.0,38167.0,35500.0,26667.0,25500.0,34500.0,31000.0,31000.0,41000.0,33667.0,38333.0,35250.0,40000.0,42000.0,39000.0,35167.0,35500.0,32350.0,30333.0,31167.0
2024-10-11,20000.0,37000.0,36500.0,32500.0,31625.0,36667.0,36400.0,37667.0,42000.0,34250.0,32333.0,39500.0,41000.0,34800.0,35312.0,34667.0,45000.0,36000.0,34000.0,38333.0,35000.0,26667.0,25500.0,34500.0,31000.0,31000.0,40500.0,33667.0,39000.0,36250.0,38000.0,40000.0,39000.0,35667.0,35500.0,33400.0,31000.0,31167.0
2024-10-12,20000.0,37800.0,36500.0,37500.0,31750.0,36667.0,36000.0,37667.0,42000.0,34250.0,32333.0,40000.0,41000.0,34800.0,35562.0,35000.0,45000.0,37500.0,34000.0,38333.0,35000.0,26667.0,25500.0,34500.0,31000.0,31000.0,40500.0,33667.0,39667.0,36250.0,39000.0,41000.0,37667.0,35667.0,34500.0,33400.0,30000.0,32167.0
2024-10-13,20000.0,38200.0,36500.0,37500.0,31500.0,36667.0,36000.0,37667.0,42000.0,34250.0,32667.0,40000.0,41000.0,34800.0,35562.0,35333.0,45000.0,37500.0,34000.0,38333.0,36500.0,26667.0,25500.0,36000.0,31000.0,31000.0,40500.0,33667.0,40000.0,35250.0,39000.0,41000.0,37667.0,36000.0,35500.0,33400.0,29333.0,32333.0
2024-10-14,20000.0,38600.0,35500.0,32500.0,32750.0,37667.0,36600.0,38333.0,43333.0,35500.0,32667.0,38500.0,42333.0,34800.0,35562.0,35333.0,45000.0,38333.0,34000.0,38000.0,36500.0,26667.0,32000.0,37500.0,31000.0,31000.0,39000.0,33000.0,38333.0,35750.0,39000.0,41667.0,42333.0,39167.0,35500.0,32550.0,30000.0,32000.0
2024-10-15,21667.0,39000.0,36000.0,32500.0,33000.0,39333.0,36400.0,37667.0,42000.0,36750.0,32667.0,38500.0,42333.0,34800.0,35062.0,35333.0,45000.0,39000.0,35000.0,38000.0,36500.0,26667.0,32000.0,37500.0,30333.0,31000.0,35500.0,35000.0,36667.0,35750.0,40000.0,43333.0,42333.0,39167.0,34500.0,32550.0,30000.0,30667.0
2024-10-16,21667.0,39000.0,37000.0,32500.0,33500.0,39333.0,35000.0,37667.0,41333.0,36750.0,32667.0,38500.0,42333.0,37000.0,35562.0,35000.0,45000.0,39000.0,35000.0,38333.0,40000.0,26667.0,32000.0,36000.0,29667.0,30000.0,36000.0,35000.0,38000.0,37000.0,38000.0,42667.0,42333.0,39167.0,35500.0,32550.0,29333.0,31333.0
2024-10-17,21667.0,39000.0,37000.0,32500.0,31250.0,39333.0,34600.0,35000.0,40000.0,32750.0,34333.0,37500.0,43000.0,37200.0,35562.0,36333.0,45000.0,39000.0,35000.0,38000.0,40000.0,26667.0,32000.0,34500.0,31000.0,28500.0,36000.0,34333.0,36333.0,36500.0,40000.0,41333.0,42333.0,37667.0,35500.0,32550.0,26667.0,30000.0
2024-10-18,21667.0,39200.0,35500.0,32500.0,31625.0,39333.0,34200.0,35000.0,38667.0,32750.0,34333.0,37000.0,43000.0,38200.0,35575.0,33333.0,43333.0,38000.0,35000.0,36667.0,40000.0,26667.0,28000.0,34500.0,31000.0,28000.0,36000.0,35000.0,34667.0,36750.0,35500.0,40000.0,42333.0,37167.0,35000.0,32550.0,26333.0,29333.0
2024-10-19,21667.0,38000.0,35500.0,32500.0,31750.0,39333.0,34200.0,35000.0,37667.0,32750.0,34333.0,35750.0,43000.0,37400.0,35575.0,32667.0,43333.0,38000.0,35000.0,35667.0,40000.0,26667.0,28000.0,34500.0,32333.0,28000.0,36000.0,34667.0,34333.0,41500.0,35500.0,39000.0,42333.0,37167.0,35500.0,32550.0,24667.0,29333.0
2024-10-20,21667.0,37600.0,35500.0,32500.0,31875.0,39333.0,34200.0,35000.0,37667.0,32750.0,34333.0,35750.0,43000.0,37400.0,35575.0,31333.0,43333.0,38000.0,35000.0,35667.0,36000.0,26667.0,28000.0,34500.0,32333.0,28000.0,36000.0,34667.0,34333.0,41500.0,35500.0,41000.0,42333.0,37167.0,34500.0,32550.0,24667.0,29167.0
2024-10-21,21667.0,37200.0,35500.0,37500.0,32250.0,37000.0,33600.0,34000.0,36333.0,32750.0,34667.0,35375.0,38667.0,37200.0,34575.0,32000.0,41333.0,36000.0,32500.0,35833.0,34000.0,26667.0,28000.0,31500.0,32333.0,28000.0,35000.0,34667.0,33000.0,41500.0,35000.0,37333.0,38667.0,37167.0,33000.0,31900.0,28333.0,27667.0
2024-10-22,21667.0,37200.0,36500.0,37500.0,32375.0,37000.0,32800.0,35333.0,36667.0,30000.0,34667.0,35125.0,38667.0,35600.0,33575.0,32000.0,40667.0,36000.0,32500.0,35667.0,34000.0,26667.0,28000.0,31500.0,32333.0,28000.0,34500.0,34667.0,32333.0,39250.0,34000.0,38333.0,38667.0,37167.0,34500.0,31900.0,24000.0,27500.0
2024-10-23,21667.0,37000.0,36500.0,37500.0,32500.0,37000.0,32400.0,34667.0,37000.0,30000.0,33667.0,34625.0,38667.0,36000.0,33575.0,33333.0,40000.0,35000.0,32500.0,35333.0,34000.0,26667.0,28000.0,31500.0,32333.0,28000.0,33500.0,34667.0,31667.0,39000.0,34000.0,36000.0,39333.0,37333.0,34000.0,31500.0,23000.0,27833.0
2024-10-24,21667.0,35800.0,38000.0,37500.0,31875.0,35333.0,31400.0,34667.0,37000.0,28250.0,33667.0,35500.0,38667.0,36000.0,34325.0,33000.0,40000.0,33667.0,30000.0,35000.0,34000.0,26667.0,28000.0,32500.0,33000.0,28000.0,33500.0,34333.0,32333.0,39500.0,34000.0,37667.0,39333.0,36333.0,33000.0,31500.0,23000.0,27667.0
2024-10-25,21667.0,34800.0,37000.0,37500.0,32000.0,35333.0,30600.0,34667.0,36667.0,28250.0,32333.0,34875.0,37000.0,35800.0,34325.0,32000.0,40000.0,33667.0,30000.0,34333.0,34000.0,26667.0,30000.0,30000.0,35000.0,28000.0,33500.0,34667.0,33333.0,39250.0,34500.0,37667.0,38667.0,36333.0,32000.0,31500.0,23000.0,27500.0
2024-10-26,21667.0,33600.0,37000.0,37500.0,32000.0,35333.0,30200.0,34667.0,36667.0,28250.0,33333.0,34375.0,37000.0,35800.0,34325.0,31333.0,39333.0,33667.0,30000.0,33667.0,34000.0,26667.0,30000.0,30000.0,35000.0,28000.0,33500.0,34667.0,32000.0,37000.0,33500.0,36667.0,38667.0,35500.0,33000.0,31500.0,24333.0,27500.0
2024-10-27,21667.0,33000.0,37000.0,37500.0,32500.0,35333.0,30200.0,34667.0,34667.0,28250.0,33333.0,31625.0,37000.0,35800.0,34325.0,31000.0,39333.0,33333.0,30000.0,33667.0,34000.0,26667.0,30000.0,30000.0,35000.0,28000.0,33500.0,34667.0,31667.0,36250.0,31500.0,34333.0,38667.0,35500.0,33000.0,31500.0,25000.0,27500.0
2024-10-28,21667.0,33000.0,35000.0,37500.0,31500.0,34000.0,30000.0,31667.0,30000.0,27000.0,32000.0,29825.0,35333.0,33800.0,32325.0,27333.0,36667.0,33333.0,31000.0,33667.0,33000.0,26667.0,27500.0,28500.0,35000.0,26500.0,27000.0,34667.0,27667.0,38750.0,31000.0,30000.0,37000.0,34833.0,28500.0,31100.0,26000.0,28333.0
2024-10-29,21667.0,33000.0,33000.0,37500.0,31875.0,34000.0,27600.0,31667.0,29333.0,27000.0,32000.0,29250.0,35333.0,33800.0,30312.0,26333.0,36000.0,31333.0,31000.0,33667.0,33000.0,26667.0,27500.0,28500.0,35000.0,26500.0,25500.0,31333.0,28333.0,38250.0,31000.0,32000.0,35000.0,34833.0,28500.0,31050.0,27000.0,26333.0
2024-10-30,21667.0,32800.0,32000.0,37500.0,32000.0,34000.0,27200.0,31667.0,29333.0,27000.0,32000.0,29500.0,35333.0,34600.0,30312.0,26333.0,36000.0,31333.0,31000.0,33667.0,33000.0,26667.0,27500.0,28500.0,35000.0,26500.0,27000.0,27667.0,28333.0,38250.0,31000.0,31000.0,35000.0,34833.0,28500.0,31050.0,24000.0,26167.0
2024-10-31,21667.0,32200.0,32000.0,37500.0,25250.0,33333.0,27000.0,31667.0,29333.0,25500.0,32000.0,29075.0,35333.0,33600.0,30312.0,26000.0,36000.0,32333.0,31000.0,32333.0,33000.0,26667.0,27500.0,30500.0,33667.0,25000.0,27000.0,27667.0,26667.0,36250.0,28000.0,31000.0,33333.0,34833.0,28000.0,30400.0,20667.0,25500.0
2024-11-01,21667.0,32200.0,29000.0,37500.0,25500.0,33333.0,27000.0,26667.0,29333.0,25500.0,32000.0,27650.0,35333.0,32800.0,30312.0,24333.0,32333.0,31333.0,31500.0,32333.0,33000.0,26667.0,27500.0,30500.0,33000.0,25000.0,27000.0,27667.0,26000.0,37000.0,25000.0,27667.0,33333.0,34500.0,28000.0,29800.0,21000.0,23500.0
2024-11-02,21667.0,32200.0,29000.0,37500.0,25625.0,33333.0,26600.0,26667.0,28000.0,25500.0,31000.0,25250.0,35333.0,32800.0,30312.0,21333.0,31000.0,31333.0,30000.0,32333.0,33000.0,26667.0,25500.0,30500.0,32333.0,25000.0,25000.0,27667.0,25000.0,37000.0,25000.0,28333.0,33333.0,34500.0,27000.0,29300.0,19333.0,23500.0
2024-11-03,21667.0,30600.0,29000.0,37500.0,25875.0,33333.0,26600.0,26667.0,28000.0,24250.0,31000.0,25500.0,35333.0,29000.0,30312.0,20667.0,31000.0,31333.0,30000.0,32333.0,31000.0,26667.0,25500.0,28500.0,30667.0,25000.0,25000.0,27667.0,23667.0,37000.0,25000.0,31667.0,33667.0,34500.0,28500.0,28900.0,19000.0,22667.0
2024-11-04,21667.0,29200.0,31500.0,32500.0,24000.0,29333.0,24200.0,26667.0,25667.0,25000.0,30000.0,25325.0,28667.0,26800.0,30312.0,19667.0,30000.0,31333.0,27500.0,31667.0,31000.0,26667.0,27500.0,28500.0,29333.0,22000.0,25500.0,25000.0,25333.0,34750.0,26000.0,28667.0,30333.0,34500.0,28500.0,28900.0,18333.0,23833.0
2024-11-05,21667.0,30200.0,31500.0,32500.0,23750.0,29333.0,25800.0,26000.0,27000.0,25000.0,30000.0,27575.0,28667.0,28000.0,29562.0,24333.0,30667.0,29333.0,27500.0,29667.0,31000.0,26667.0,27500.0,29000.0,29333.0,22000.0,25500.0,25000.0,25333.0,34250.0,27000.0,30333.0,30333.0,32167.0,27500.0,27500.0,21333.0,25833.0
2024-11-06,21667.0,28800.0,31500.0,32500.0,24000.0,30000.0,26000.0,29000.0,29000.0,25000.0,30333.0,31000.0,28667.0,28800.0,29562.0,27667.0,35667.0,27667.0,30000.0,33333.0,31000.0,26667.0,27500.0,31000.0,28667.0,22000.0,25500.0,25000.0,28000.0,32500.0,28000.0,30333.0,31333.0,32167.0,28500.0,28400.0,25000.0,28833.0
2024-11-07,21667.0,29200.0,31500.0,32500.0,24000.0,31000.0,26800.0,29000.0,31000.0,28750.0,30333.0,30500.0,28667.0,29000.0,30812.0,27667.0,35667.0,27667.0,30000.0,33667.0,31000.0,26667.0,27500.0,31000.0,28000.0,24500.0,26000.0,25000.0,28667.0,33000.0,28000.0,30000.0,31333.0,32167.0,27500.0,29400.0,30000.0,28500.0
2024-11-08,21667.0,29200.0,31000.0,32500.0,24000.0,31000.0,27600.0,29333.0,30667.0,28750.0,30333.0,30000.0,30000.0,29000.0,30838.0,27000.0,35000.0,29000.0,30000.0,33667.0,31000.0,26667.0,28500.0,31000.0,27333.0,24500.0,26000.0,30000.0,29333.0,33250.0,29000.0,34000.0,32333.0,32167.0,28500.0,29400.0,30000.0,28500.0
2024-11-09,21667.0,29600.0,30000.0,32500.0,24125.0,31000.0,27600.0,29333.0,30667.0,28750.0,30333.0,30750.0,30000.0,29400.0,30838.0,27000.0,35000.0,29000.0,30000.0,33667.0,31000.0,26667.0,28500.0,31000.0,28000.0,24500.0,26000.0,30667.0,29333.0,31750.0,30000.0,34000.0,32333.0,32167.0,27500.0,29400.0,28667.0,28667.0
2024-11-10,21667.0,29000.0,30000.0,32500.0,24625.0,31000.0,27600.0,29333.0,30667.0,27500.0,30333.0,32250.0,30000.0,29600.0,30838.0,26333.0,35000.0,29000.0,30000.0,33667.0,31000.0,26667.0,28500.0,33000.0,27667.0,24500.0,26000.0,30667.0,29333.0,33000.0,30000.0,33333.0,32333.0,31667.0,26500.0,29400.0,27000.0,28833.0
2024-11-11,21667.0,31200.0,32500.0,30000.0,27000.0,35000.0,33400.0,28333.0,31333.0,28250.0,30667.0,33250.0,34667.0,32200.0,31588.0,28000.0,35000.0,30333.0,25000.0,34000.0,31000.0,26667.0,30000.0,33500.0,27667.0,26500.0,27500.0,30000.0,34000.0,35500.0,31000.0,33000.0,32667.0,31667.0,29000.0,29800.0,26667.0,28000.0
2024-11-12,21667.0,32600.0,35000.0,30000.0,27125.0,35000.0,34000.0,30000.0,32667.0,28250.0,30667.0,33750.0,34667.0,32200.0,32088.0,28333.0,37000.0,31000.0,25000.0,34000.0,31000.0,26667.0,30000.0,33500.0,28000.0,29000.0,28000.0,30000.0,34000.0,36750.0,34000.0,36333.0,35667.0,31500.0,30500.0,29800.0,27333.0,27667.0
2024-11-13,21667.0,32600.0,34000.0,30000.0,27125.0,35000.0,34200.0,31333.0,32667.0,28250.0,30667.0,33750.0,34667.0,33000.0,32088.0,28333.0,37000.0,32000.0,25000.0,36000.0,31000.0,26667.0,30000.0,33500.0,27333.0,29000.0,28500.0,29333.0,33333.0,36250.0,35500.0,37000.0,35667.0,31500.0,31500.0,29800.0,27333.0,27667.0
2024-11-14,21667.0,31800.0,34000.0,30000.0,28000.0,33333.0,31800.0,30667.0,32333.0,28750.0,30667.0,33000.0,34667.0,33400.0,32088.0,28333.0,38000.0,32000.0,25000.0,33500.0,31000.0,26667.0,30000.0,33500.0,27333.0,29000.0,28000.0,29333.0,30333.0,36250.0,33500.0,35667.0,36000.0,31500.0,31750.0,31650.0,26333.0,26000.0
2024-11-15,21667.0,30400.0,32500.0,30000.0,28375.0,33333.0,28600.0,29667.0,31667.0,28750.0,30333.0,29000.0,34667.0,33400.0,32088.0,28000.0,35333.0,29667.0,25000.0,32833.0,31000.0,26667.0,30000.0,31500.0,26667.0,29000.0,27500.0,30000.0,27333.0,36250.0,26000.0,33000.0,36000.0,32500.0,31750.0,32250.0,23333.0,24833.0
2024-11-16,21667.0,29200.0,32500.0,30000.0,28625.0,33333.0,27800.0,29667.0,30333.0,30000.0,30333.0,28500.0,34667.0,32800.0,32088.0,26333.0,31000.0,26333.0,25000.0,32667.0,29500.0,26667.0,30000.0,31500.0,26667.0,29000.0,27000.0,30000.0,26667.0,35750.0,26000.0,31333.0,35333.0,32500.0,30750.0,32250.0,25667.0,26000.0
2024-11-17,22000.0,28600.0,32500.0,30000.0,28875.0,33333.0,27200.0,27000.0,30000.0,30000.0,30000.0,28000.0,34667.0,32800.0,32088.0,25333.0,31000.0,26333.0,25000.0,32667.0,29500.0,26667.0,30000.0,31500.0,26000.0,29000.0,26000.0,30000.0,27000.0,36000.0,27000.0,28000.0,35333.0,32500.0,29500.0,32250.0,27667.0,25833.0
2024-11-18,22000.0,27600.0,27000.0,20000.0,28000.0,31667.0,25200.0,25667.0,31000.0,30500.0,30000.0,27500.0,30000.0,32400.0,32088.0,23667.0,31000.0,26333.0,25000.0,32667.0,29500.0,26667.0,30000.0,34000.0,26000.0,26500.0,25500.0,30000.0,24667.0,34750.0,24000.0,29333.0,33333.0,31167.0,30000.0,33100.0,27000.0,25500.0
2024-11-19,22000.0,26600.0,28000.0,20000.0,28125.0,31667.0,23800.0,24000.0,27667.0,30500.0,30000.0,23500.0,30000.0,32200.0,32088.0,23000.0,30667.0,26333.0,25000.0,32667.0,29500.0,26667.0,30000.0,34000.0,26000.0,26500.0,25000.0,29333.0,24000.0,32500.0,22000.0,24000.0,33333.0,31333.0,29000.0,32750.0,23333.0,25167.0
2024-11-20,22000.0,24000.0,28000.0,20000.0,28625.0,31667.0,22000.0,22667.0,23333.0,31750.0,30000.0,22500.0,30000.0,27600.0,32062.0,20000.0,27667.0,25333.0,26000.0,32000.0,22500.0,26667.0,30000.0,34000.0,23333.0,26500.0,25000.0,29333.0,20667.0,31250.0,21000.0,24000.0,32333.0,31333.0,30000.0,29700.0,18667.0,24333.0
